LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1,ELLIPSE_X0,ELLIPSE_Y0,ELLIPSE_MAJOR,ELLIPSE_MINOR,ELLIPSE_THETA,ELLIPSE_ASPECTRATIO,AREA,PERIMETER,CIRCULARITY,SOLIDITY,SHAPE_INDEX
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Contrast ch1,Signal/Noise ratio ch1,Ellipse center x0,Ellipse center y0,Ellipse long axis,Ellipse short axis,Ellipse angle,Ellipse aspect ratio,Area,Perimeter,Circularity,Solidity,Shape index
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Ctrst ch1,SNR ch1,El. x0,El. y0,El. long axis,El. sh. axis,El. angle,El. a.r.,Area,Perim.,Circ.,Solidity,Shape index
,,,(quality),(pixel),(pixel),(pixel),(sec),,(pixel),,,(counts),(counts),(counts),(counts),(counts),(counts),,,(pixel),(pixel),(pixel),(pixel),(radians),,(pixel^2),(pixel),,,
ID6348,6348,27,-1.0,537.5,411.5,0.0,2.0,2,5.0,1,,57745.51546391752,65535.0,13107.0,65535.0,5601315.0,16653.82477535403,0.17233616138212615,1.0194326084303833,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID6354,6354,28,-1.0,433.5,841.5,0.0,0.0,0,5.0,1,,58238.31958762887,65535.0,16191.0,65535.0,5649117.0,14468.26483531166,0.15874538429650265,1.1028983083420132,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID6357,6357,28,-1.0,449.5,819.5,0.0,1.0,1,5.0,1,,65535.0,65535.0,65535.0,65535.0,6356895.0,0.0,0.2225621209681747,Infinity,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID6360,6360,28,-1.0,477.5,819.5,0.0,2.0,2,5.0,1,,64167.865979381444,65535.0,30840.0,65535.0,6224283.0,5993.362969132442,0.20730252733648816,3.676761833327978,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID6370,6370,29,-1.0,333.5,725.5,0.0,1.0,1,5.0,1,,58540.36082474227,65535.0,16962.0,65535.0,5678415.0,13149.095247064208,0.37149646758814525,2.411845670048154,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID6372,6372,29,-1.0,371.5,727.5,0.0,2.0,2,5.0,1,,56656.57731958763,65535.0,10794.0,65535.0,5495688.0,17043.981066050765,0.37096795029130225,1.798947029559032,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID6367,6367,29,-1.0,317.5,737.5,0.0,0.0,0,5.0,1,,58770.865979381444,65535.0,14649.0,65535.0,5700774.0,12791.159329484872,0.37865654887115785,2.5238966155443556,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID6384,6384,30,-1.0,711.5,587.5,0.0,2.0,2,5.0,1,,55877.62886597938,65535.0,13107.0,65535.0,5420130.0,17969.59804568051,0.20467883745845017,1.0566502550723935,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID6378,6378,30,-1.0,709.5,607.5,0.0,0.0,0,5.0,1,,63508.14432989691,65535.0,23130.0,65535.0,6160290.0,7909.266014973721,0.23948211166695849,3.1028162108908894,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
ID6381,6381,30,-1.0,729.5,621.5,0.0,1.0,1,5.0,1,,58754.969072164946,65535.0,14649.0,65535.0,5699232.0,15024.998765566805,0.23286944897707706,1.4772553704169138,0.0,0.0,5.0,5.0,0.0,1.0,78.53981633974483,31.41592653589793,1.0,1.0,3.5449077018110318
